survey_protocol,shoreline_site_id,survey_date,survey_id,transect_id,shoreline_site_name,beach_width_at_transect,transect_width,site_length,slope,substrate,back_barrier_type,num_people_searching_for_debris,debris_search_start_time,debris_search_end_time,debris_removal_transect,consistency_check,transect_photos,transect_notes,total_debris_items,total_plastic_items,total_metal_items,total_glass_items,total_rubber_items,total_processed-lumber_items,total_cloth-fabric_items,total_other_items,plastic:fragments-film,plastic:fragments-foamed,plastic:fragments-hard,plastic:bags,plastic:beverage-bottles,plastic:bottle-or-container-caps,plastic:cups,plastic:food-wrappers,plastic:other-jugs-or-containers,plastic:straws,plastic:utensils,plastic:6-pack-rings,plastic:cigar-tips,plastic:cigarettes,plastic:disposable-cigarette-lighters,plastic:buoys-and-floats,plastic:fishing-lures-and-line,plastic:rope-and-nets,plastic:balloons,plastic:personal-care-products,plastic:shotgun-shells-wads,plastic:other,metal:fragments,metal:aerosol-cans,metal:aluminum-tin-cans,metal:other,glass:fragments,glass:beverage-bottles,glass:jars,glass:other,rubber:fragments,rubber:balloons,rubber:flip-flops,rubber:gloves,rubber:tires,rubber:other,processed-lumber:cardboard-cartons,processed-lumber:building-material,processed-lumber:paper-and-cardboard,processed-lumber:bags,processed-lumber:other,cloth-fabric:fragments,cloth-fabric:clothing-and-shoes,cloth-fabric:face-masks,cloth-fabric:gloves,cloth-fabric:rope-and-nets,cloth-fabric:towels-rags,cloth-fabric:other,other:other,plastic:other-jugs-or-containers:bait containers/lids,plastic:rope-and-nets:yellow poly rope snippets,plastic:personal-care-products:combs or brushes,plastic:personal-care-products:syringes,plastic:personal-care-products:toothbrushes,plastic:other:crab buoy tag,plastic:other:fireworks,plastic:other:golf balls and tees,plastic:other:hagfish trap/cones,plastic:other:irrigation parts,plastic:other:light sticks,plastic:other:mesh bait bags,plastic:other:oyster spacers,plastic:other:oyster spacers & oyster bags,plastic:other:packing bands,plastic:other:pens & pen caps,plastic:other:plant pot or trays,plastic:other:ribbon,plastic:other:toys,plastic:other:zipties,metal:other:construction material,metal:other:metal bottle caps,metal:other:propane canisters,glass:other:light bulbs,rubber:other:lobster claw rubber bands,rubber:other:rubber straps,processed-lumber:paper-and-cardboard:fireworks,processed-lumber:other:creosote-treated lumber,cloth-fabric:other:carpet,other:other:asphalt,other:other:brick,other:other:ceramic,other:other:terracota,other:other:wax,drain_input,total_survey_duration,weather,trashcans,debris_removal_site,number_of_recreators,team_count,k12_group,first_timers,survey_photos,survey_notes,group,date_of_site_characterization,country,state_province_territory,city_county,site_back_barrier_left_lat,site_back_barrier_left_lon,site_back_barrier_right_lat,site_back_barrier_right_lon,site_waters_edge_left_lat,site_waters_edge_left_lon,site_waters_edge_right_lat,site_waters_edge_right_lon,direction_when_facing_water,access,nearest_river_stream_inlet,nearest_river_dist_km,reason_site_selection,site_photos,site_notes
MDMAP 2.0 Protocol,1404,2023-07-24,21154,10,Old Orchard Beach South of Pier ,40.0,5,108,knees to shoulders,sand,dunes,2,05:50 AM,06:20 AM,all,false,"",Noticed many pieces of fireworks in this transect a total of 34 items that were broken down into plastic and cardboard. Could be the possible location where weekly municipal fireworks displays are set off on the beach. One lobster rubber band was recorded under Other Rubber. ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",0,"","","","","","","","","","","","","","","","","",0,"",0,"","","","","","","",false,7200,Sunny,Present,all,0-10,2,false,0,"",A total of 44 debris items smaller than 2.5cm were collected and removed within the four transects. Tide was going out at time of survey. Beach raker vehicle had already cleaned the beach at time of arrival. We could tell from tire marks in the sand that the raker cannot clean the slope toward the water or up high close to the dunes. Two unknown people were actively cleaning the beach and parking area as volunteers and removing debris when we arrived. Trashcans and recyclable bins had been recently emptied but large debris items were still leaning against the trashcans.  ,Individual,2023-07-24,United States,Maine,Old Orchard Beach,43.5141666667,-70.3738888889,43.515,-70.3733333333,43.513888888889,-70.373333333,43.5147222222,-70.3727777778,SE,Vehicular,Goosefare Brook ,5,"""convenience/easy access,popular tourist/recreation area,no previous monitoring""","End of 100m Looking Inward.jpg,Beginning of 100m from Dunes to Water.jpg,Signs Going Onto Beach.jpg,rashcans With Big Items Within 100m.jpg,Middle of 100m Showing Close Amusement Park.jpg,Transect 10 Debris .jpg,Transect 45 Debris .jpg,Trashcans and Recyclable Bin.jpg,Debris Outside Four Transects Collected .jpg,Total 44 Debris Smaller Than 2.5cm.jpg,Transect 90 Debris .jpg,Transect 80 Debris .jpg,End of 100m Looking to Water and Pier.jpg,Beginning of 100m Looking Inward.jpg","This area of Old Orchard Beach is considered “downtown” and is a vacation destination with a popular tourist and residential beach. There is a pier and amusement park in this area and every Thursday during the summer there is municipal fireworks display at this location. The primary substrate is sand and the land back barrier is primarily dunes. A beach cleaning vehicle is used for raking the sand in the morning that starts in May and ends after Labor Day. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. Goosefare Brook is 5.13 km from this survey site and it is a tidal creek that empties into Saco Bay in the Gulf of Maine."
MDMAP 2.0 Protocol,1404,2023-07-24,21154,45,Old Orchard Beach South of Pier ,40.0,5,108,knees to shoulders,sand,dunes,2,06:20 AM,06:50 AM,all,false,"",One lobster rubber band was recorded under Other Rubber. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",0,"","","","","","","","","","","","","","","","","",0,"",0,"","","","","","","",false,7200,Sunny,Present,all,0-10,2,false,0,"",A total of 44 debris items smaller than 2.5cm were collected and removed within the four transects. Tide was going out at time of survey. Beach raker vehicle had already cleaned the beach at time of arrival. We could tell from tire marks in the sand that the raker cannot clean the slope toward the water or up high close to the dunes. Two unknown people were actively cleaning the beach and parking area as volunteers and removing debris when we arrived. Trashcans and recyclable bins had been recently emptied but large debris items were still leaning against the trashcans.  ,Individual,2023-07-24,United States,Maine,Old Orchard Beach,43.5141666667,-70.3738888889,43.515,-70.3733333333,43.513888888889,-70.373333333,43.5147222222,-70.3727777778,SE,Vehicular,Goosefare Brook ,5,"""convenience/easy access,popular tourist/recreation area,no previous monitoring""","End of 100m Looking Inward.jpg,Beginning of 100m from Dunes to Water.jpg,Signs Going Onto Beach.jpg,rashcans With Big Items Within 100m.jpg,Middle of 100m Showing Close Amusement Park.jpg,Transect 10 Debris .jpg,Transect 45 Debris .jpg,Trashcans and Recyclable Bin.jpg,Debris Outside Four Transects Collected .jpg,Total 44 Debris Smaller Than 2.5cm.jpg,Transect 90 Debris .jpg,Transect 80 Debris .jpg,End of 100m Looking to Water and Pier.jpg,Beginning of 100m Looking Inward.jpg","This area of Old Orchard Beach is considered “downtown” and is a vacation destination with a popular tourist and residential beach. There is a pier and amusement park in this area and every Thursday during the summer there is municipal fireworks display at this location. The primary substrate is sand and the land back barrier is primarily dunes. A beach cleaning vehicle is used for raking the sand in the morning that starts in May and ends after Labor Day. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. Goosefare Brook is 5.13 km from this survey site and it is a tidal creek that empties into Saco Bay in the Gulf of Maine."
MDMAP 2.0 Protocol,1404,2023-07-24,21154,80,Old Orchard Beach South of Pier ,42.0,5,108,knees to shoulders,sand,dunes,2,06:50 AM,07:20 AM,all,false,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",0,"","","","","","","","","","","","","","","","","",0,"",0,"","","","","","","",false,7200,Sunny,Present,all,0-10,2,false,0,"",A total of 44 debris items smaller than 2.5cm were collected and removed within the four transects. Tide was going out at time of survey. Beach raker vehicle had already cleaned the beach at time of arrival. We could tell from tire marks in the sand that the raker cannot clean the slope toward the water or up high close to the dunes. Two unknown people were actively cleaning the beach and parking area as volunteers and removing debris when we arrived. Trashcans and recyclable bins had been recently emptied but large debris items were still leaning against the trashcans.  ,Individual,2023-07-24,United States,Maine,Old Orchard Beach,43.5141666667,-70.3738888889,43.515,-70.3733333333,43.513888888889,-70.373333333,43.5147222222,-70.3727777778,SE,Vehicular,Goosefare Brook ,5,"""convenience/easy access,popular tourist/recreation area,no previous monitoring""","End of 100m Looking Inward.jpg,Beginning of 100m from Dunes to Water.jpg,Signs Going Onto Beach.jpg,rashcans With Big Items Within 100m.jpg,Middle of 100m Showing Close Amusement Park.jpg,Transect 10 Debris .jpg,Transect 45 Debris .jpg,Trashcans and Recyclable Bin.jpg,Debris Outside Four Transects Collected .jpg,Total 44 Debris Smaller Than 2.5cm.jpg,Transect 90 Debris .jpg,Transect 80 Debris .jpg,End of 100m Looking to Water and Pier.jpg,Beginning of 100m Looking Inward.jpg","This area of Old Orchard Beach is considered “downtown” and is a vacation destination with a popular tourist and residential beach. There is a pier and amusement park in this area and every Thursday during the summer there is municipal fireworks display at this location. The primary substrate is sand and the land back barrier is primarily dunes. A beach cleaning vehicle is used for raking the sand in the morning that starts in May and ends after Labor Day. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. Goosefare Brook is 5.13 km from this survey site and it is a tidal creek that empties into Saco Bay in the Gulf of Maine."
MDMAP 2.0 Protocol,1404,2023-07-24,21154,90,Old Orchard Beach South of Pier ,42.0,5,108,knees to shoulders,sand,dunes,2,07:20 AM,07:50 AM,all,false,"","",19,14,0,0,0,0,5,0,0,0,1,1,0,0,1,0,0,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"","","","","","",0,"","","","","","","","","","","","","","","","","",0,"",0,"","","","","","","",false,7200,Sunny,Present,all,0-10,2,false,0,"",A total of 44 debris items smaller than 2.5cm were collected and removed within the four transects. Tide was going out at time of survey. Beach raker vehicle had already cleaned the beach at time of arrival. We could tell from tire marks in the sand that the raker cannot clean the slope toward the water or up high close to the dunes. Two unknown people were actively cleaning the beach and parking area as volunteers and removing debris when we arrived. Trashcans and recyclable bins had been recently emptied but large debris items were still leaning against the trashcans.  ,Individual,2023-07-24,United States,Maine,Old Orchard Beach,43.5141666667,-70.3738888889,43.515,-70.3733333333,43.513888888889,-70.373333333,43.5147222222,-70.3727777778,SE,Vehicular,Goosefare Brook ,5,"""convenience/easy access,popular tourist/recreation area,no previous monitoring""","End of 100m Looking Inward.jpg,Beginning of 100m from Dunes to Water.jpg,Signs Going Onto Beach.jpg,rashcans With Big Items Within 100m.jpg,Middle of 100m Showing Close Amusement Park.jpg,Transect 10 Debris .jpg,Transect 45 Debris .jpg,Trashcans and Recyclable Bin.jpg,Debris Outside Four Transects Collected .jpg,Total 44 Debris Smaller Than 2.5cm.jpg,Transect 90 Debris .jpg,Transect 80 Debris .jpg,End of 100m Looking to Water and Pier.jpg,Beginning of 100m Looking Inward.jpg","This area of Old Orchard Beach is considered “downtown” and is a vacation destination with a popular tourist and residential beach. There is a pier and amusement park in this area and every Thursday during the summer there is municipal fireworks display at this location. The primary substrate is sand and the land back barrier is primarily dunes. A beach cleaning vehicle is used for raking the sand in the morning that starts in May and ends after Labor Day. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. Goosefare Brook is 5.13 km from this survey site and it is a tidal creek that empties into Saco Bay in the Gulf of Maine."
MDMAP 2.0 Protocol,1398,2023-06-24,21085,20,The Creek Ocean Park,54.0,5,102,knees to shoulders,sand,dunes,2,08:00 AM,08:30 AM,all,false,"",3 Lobster Rubber Bands found and recorded under Other Rubber. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",0,"","","","",0,0,"","",0,false,6000,Light Rain,Present & Overflowing,all,11-50,2,false,0,"Overflowing Trashcan Near 100 m Transect.jpg,Smaller than 2.5cm debris .jpg,Middle of 100m Transect.jpg,Transect 45 Debris.jpg,Transect 75 Debris.jpg,Transect 95 Debris.jpg,Looking towards the water at Low Tide.jpg,Beginning of 100 m Transect.jpg,Transect 20 Debris.jpg",Total of 68 debris collected smaller then 2.5cm from the four transects. Trashcan at Porter Rd still not replaced and debris was placed where the trash can usually is. Trash can at New Salt Rd overflowing with broken chair leaning on it. ,Individual,2023-06-16,United States,Maine,Old Orchard Beach,43.4966666667,-70.3844444444,43.4975,-70.3841666667,43.4963888889,-70.3844444444,43.4975,-70.3838888889,SE,Vehicular,Goosefare Brook,0,"""I like this beach,convenience/easy access,popular tourist/recreation area,I consistently see debris here""","Transect 35.jpg,Transect 35 Continued .jpg,Transect  5.jpg,View of Goosfare Creek start of 100m .jpg,Transect 70.jpg,Transect 15.jpg,Beach Sign at Start of 100 m .jpg,Start of 100m Porter Rd .jpg,Start of 100m Dunes and Land Protected .jpg,End of 100m New Salt Rd Looking In .jpg,Mouth of Creek Begining Start of 100m .jpg,Start of 100m Looking inward.jpg,Start of 100m Looking towards Creek .jpg","Ocean Park is part of Old Orchard Beach and is a popular tourist beach. A beach cleaning vehicle is used for raking the sand, started on 05/19/2023, ends after Labor Day, and is cleaned in the mornings. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. This beach is located within Saco Bay, which is a part of the Gulf of Maine. Goosefare Brook is right along side this survey site and is a tidal creek that empties into Saco Bay. There are strong currents coming in and out with the tides in this area, which causes constant sand movement, growing sand areas, and erosion. "
MDMAP 2.0 Protocol,1398,2023-06-24,21085,45,The Creek Ocean Park,91.0,5,102,shoulders and above,sand,dunes,2,08:30 AM,08:50 AM,all,false,"",10 Lobster Rubber Bands found and recorded under Other Rubber.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",0,"","","","",0,0,"","",0,false,6000,Light Rain,Present & Overflowing,all,11-50,2,false,0,"Overflowing Trashcan Near 100 m Transect.jpg,Smaller than 2.5cm debris .jpg,Middle of 100m Transect.jpg,Transect 45 Debris.jpg,Transect 75 Debris.jpg,Transect 95 Debris.jpg,Looking towards the water at Low Tide.jpg,Beginning of 100 m Transect.jpg,Transect 20 Debris.jpg",Total of 68 debris collected smaller then 2.5cm from the four transects. Trashcan at Porter Rd still not replaced and debris was placed where the trash can usually is. Trash can at New Salt Rd overflowing with broken chair leaning on it. ,Individual,2023-06-16,United States,Maine,Old Orchard Beach,43.4966666667,-70.3844444444,43.4975,-70.3841666667,43.4963888889,-70.3844444444,43.4975,-70.3838888889,SE,Vehicular,Goosefare Brook,0,"""I like this beach,convenience/easy access,popular tourist/recreation area,I consistently see debris here""","Transect 35.jpg,Transect 35 Continued .jpg,Transect  5.jpg,View of Goosfare Creek start of 100m .jpg,Transect 70.jpg,Transect 15.jpg,Beach Sign at Start of 100 m .jpg,Start of 100m Porter Rd .jpg,Start of 100m Dunes and Land Protected .jpg,End of 100m New Salt Rd Looking In .jpg,Mouth of Creek Begining Start of 100m .jpg,Start of 100m Looking inward.jpg,Start of 100m Looking towards Creek .jpg","Ocean Park is part of Old Orchard Beach and is a popular tourist beach. A beach cleaning vehicle is used for raking the sand, started on 05/19/2023, ends after Labor Day, and is cleaned in the mornings. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. This beach is located within Saco Bay, which is a part of the Gulf of Maine. Goosefare Brook is right along side this survey site and is a tidal creek that empties into Saco Bay. There are strong currents coming in and out with the tides in this area, which causes constant sand movement, growing sand areas, and erosion. "
MDMAP 2.0 Protocol,1398,2023-06-24,21085,75,The Creek Ocean Park,99.0,5,102,shoulders and above,sand,dunes,2,08:50 AM,09:20 AM,all,false,"",1 Lobster Rubber Bands found and recorded under Other Rubber.,6,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",0,"","","","",0,0,"","",0,false,6000,Light Rain,Present & Overflowing,all,11-50,2,false,0,"Overflowing Trashcan Near 100 m Transect.jpg,Smaller than 2.5cm debris .jpg,Middle of 100m Transect.jpg,Transect 45 Debris.jpg,Transect 75 Debris.jpg,Transect 95 Debris.jpg,Looking towards the water at Low Tide.jpg,Beginning of 100 m Transect.jpg,Transect 20 Debris.jpg",Total of 68 debris collected smaller then 2.5cm from the four transects. Trashcan at Porter Rd still not replaced and debris was placed where the trash can usually is. Trash can at New Salt Rd overflowing with broken chair leaning on it. ,Individual,2023-06-16,United States,Maine,Old Orchard Beach,43.4966666667,-70.3844444444,43.4975,-70.3841666667,43.4963888889,-70.3844444444,43.4975,-70.3838888889,SE,Vehicular,Goosefare Brook,0,"""I like this beach,convenience/easy access,popular tourist/recreation area,I consistently see debris here""","Transect 35.jpg,Transect 35 Continued .jpg,Transect  5.jpg,View of Goosfare Creek start of 100m .jpg,Transect 70.jpg,Transect 15.jpg,Beach Sign at Start of 100 m .jpg,Start of 100m Porter Rd .jpg,Start of 100m Dunes and Land Protected .jpg,End of 100m New Salt Rd Looking In .jpg,Mouth of Creek Begining Start of 100m .jpg,Start of 100m Looking inward.jpg,Start of 100m Looking towards Creek .jpg","Ocean Park is part of Old Orchard Beach and is a popular tourist beach. A beach cleaning vehicle is used for raking the sand, started on 05/19/2023, ends after Labor Day, and is cleaned in the mornings. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. This beach is located within Saco Bay, which is a part of the Gulf of Maine. Goosefare Brook is right along side this survey site and is a tidal creek that empties into Saco Bay. There are strong currents coming in and out with the tides in this area, which causes constant sand movement, growing sand areas, and erosion. "
MDMAP 2.0 Protocol,1398,2023-06-24,21085,95,The Creek Ocean Park,67.0,5,102,shoulders and above,sand,dunes,2,09:20 AM,09:40 AM,all,false,"","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",0,"","","","",0,0,"","",0,false,6000,Light Rain,Present & Overflowing,all,11-50,2,false,0,"Overflowing Trashcan Near 100 m Transect.jpg,Smaller than 2.5cm debris .jpg,Middle of 100m Transect.jpg,Transect 45 Debris.jpg,Transect 75 Debris.jpg,Transect 95 Debris.jpg,Looking towards the water at Low Tide.jpg,Beginning of 100 m Transect.jpg,Transect 20 Debris.jpg",Total of 68 debris collected smaller then 2.5cm from the four transects. Trashcan at Porter Rd still not replaced and debris was placed where the trash can usually is. Trash can at New Salt Rd overflowing with broken chair leaning on it. ,Individual,2023-06-16,United States,Maine,Old Orchard Beach,43.4966666667,-70.3844444444,43.4975,-70.3841666667,43.4963888889,-70.3844444444,43.4975,-70.3838888889,SE,Vehicular,Goosefare Brook,0,"""I like this beach,convenience/easy access,popular tourist/recreation area,I consistently see debris here""","Transect 35.jpg,Transect 35 Continued .jpg,Transect  5.jpg,View of Goosfare Creek start of 100m .jpg,Transect 70.jpg,Transect 15.jpg,Beach Sign at Start of 100 m .jpg,Start of 100m Porter Rd .jpg,Start of 100m Dunes and Land Protected .jpg,End of 100m New Salt Rd Looking In .jpg,Mouth of Creek Begining Start of 100m .jpg,Start of 100m Looking inward.jpg,Start of 100m Looking towards Creek .jpg","Ocean Park is part of Old Orchard Beach and is a popular tourist beach. A beach cleaning vehicle is used for raking the sand, started on 05/19/2023, ends after Labor Day, and is cleaned in the mornings. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. This beach is located within Saco Bay, which is a part of the Gulf of Maine. Goosefare Brook is right along side this survey site and is a tidal creek that empties into Saco Bay. There are strong currents coming in and out with the tides in this area, which causes constant sand movement, growing sand areas, and erosion. "
MDMAP 2.0 Protocol,1398,2023-06-22,21081,10,The Creek Ocean Park,52.0,5,102,knees to shoulders,sand,dunes,2,05:30 PM,06:10 PM,all,false,"",7 Lobster Rubber Bands were found and recorded under Other Rubber. ,5,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",0,"","","","",0,0,"","",0,false,9000,Sunny,Present,all,11-50,2,false,0,"Transect 85 Debris .jpg,Transect 10 Debris .jpg,Transect 25 Debris .jpg,Transect 50 Debris .jpg,Debris smaller than 2.5cm.jpg","A total of 19 debris items were collected that were smaller than 2.5cm from the four transects. The trash can that is usually at the end of Porter Rd's boardwalk still has not been put back but the one at New Salt Rd is present.  ",Individual,2023-06-16,United States,Maine,Old Orchard Beach,43.4966666667,-70.3844444444,43.4975,-70.3841666667,43.4963888889,-70.3844444444,43.4975,-70.3838888889,SE,Vehicular,Goosefare Brook,0,"""I like this beach,convenience/easy access,popular tourist/recreation area,I consistently see debris here""","Transect 35.jpg,Transect 35 Continued .jpg,Transect  5.jpg,View of Goosfare Creek start of 100m .jpg,Transect 70.jpg,Transect 15.jpg,Beach Sign at Start of 100 m .jpg,Start of 100m Porter Rd .jpg,Start of 100m Dunes and Land Protected .jpg,End of 100m New Salt Rd Looking In .jpg,Mouth of Creek Begining Start of 100m .jpg,Start of 100m Looking inward.jpg,Start of 100m Looking towards Creek .jpg","Ocean Park is part of Old Orchard Beach and is a popular tourist beach. A beach cleaning vehicle is used for raking the sand, started on 05/19/2023, ends after Labor Day, and is cleaned in the mornings. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. This beach is located within Saco Bay, which is a part of the Gulf of Maine. Goosefare Brook is right along side this survey site and is a tidal creek that empties into Saco Bay. There are strong currents coming in and out with the tides in this area, which causes constant sand movement, growing sand areas, and erosion. "
MDMAP 2.0 Protocol,1398,2023-06-22,21081,25,The Creek Ocean Park,85.0,5,102,shoulders and above,sand,dunes,2,06:10 PM,06:50 PM,all,false,"",5 Lobster Rubber Bands were found and recorded under Other Rubber. ,6,6,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",0,"","","","",0,0,"","",0,false,9000,Sunny,Present,all,11-50,2,false,0,"Transect 85 Debris .jpg,Transect 10 Debris .jpg,Transect 25 Debris .jpg,Transect 50 Debris .jpg,Debris smaller than 2.5cm.jpg","A total of 19 debris items were collected that were smaller than 2.5cm from the four transects. The trash can that is usually at the end of Porter Rd's boardwalk still has not been put back but the one at New Salt Rd is present.  ",Individual,2023-06-16,United States,Maine,Old Orchard Beach,43.4966666667,-70.3844444444,43.4975,-70.3841666667,43.4963888889,-70.3844444444,43.4975,-70.3838888889,SE,Vehicular,Goosefare Brook,0,"""I like this beach,convenience/easy access,popular tourist/recreation area,I consistently see debris here""","Transect 35.jpg,Transect 35 Continued .jpg,Transect  5.jpg,View of Goosfare Creek start of 100m .jpg,Transect 70.jpg,Transect 15.jpg,Beach Sign at Start of 100 m .jpg,Start of 100m Porter Rd .jpg,Start of 100m Dunes and Land Protected .jpg,End of 100m New Salt Rd Looking In .jpg,Mouth of Creek Begining Start of 100m .jpg,Start of 100m Looking inward.jpg,Start of 100m Looking towards Creek .jpg","Ocean Park is part of Old Orchard Beach and is a popular tourist beach. A beach cleaning vehicle is used for raking the sand, started on 05/19/2023, ends after Labor Day, and is cleaned in the mornings. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. This beach is located within Saco Bay, which is a part of the Gulf of Maine. Goosefare Brook is right along side this survey site and is a tidal creek that empties into Saco Bay. There are strong currents coming in and out with the tides in this area, which causes constant sand movement, growing sand areas, and erosion. "
MDMAP 2.0 Protocol,1398,2023-06-22,21081,50,The Creek Ocean Park,91.0,5,102,shoulders and above,sand,dunes,2,06:50 PM,07:30 PM,all,false,"",3 Lobster Rubber Bands were found and recorded under Other Rubber. ,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",0,"","","","",0,0,"","",0,false,9000,Sunny,Present,all,11-50,2,false,0,"Transect 85 Debris .jpg,Transect 10 Debris .jpg,Transect 25 Debris .jpg,Transect 50 Debris .jpg,Debris smaller than 2.5cm.jpg","A total of 19 debris items were collected that were smaller than 2.5cm from the four transects. The trash can that is usually at the end of Porter Rd's boardwalk still has not been put back but the one at New Salt Rd is present.  ",Individual,2023-06-16,United States,Maine,Old Orchard Beach,43.4966666667,-70.3844444444,43.4975,-70.3841666667,43.4963888889,-70.3844444444,43.4975,-70.3838888889,SE,Vehicular,Goosefare Brook,0,"""I like this beach,convenience/easy access,popular tourist/recreation area,I consistently see debris here""","Transect 35.jpg,Transect 35 Continued .jpg,Transect  5.jpg,View of Goosfare Creek start of 100m .jpg,Transect 70.jpg,Transect 15.jpg,Beach Sign at Start of 100 m .jpg,Start of 100m Porter Rd .jpg,Start of 100m Dunes and Land Protected .jpg,End of 100m New Salt Rd Looking In .jpg,Mouth of Creek Begining Start of 100m .jpg,Start of 100m Looking inward.jpg,Start of 100m Looking towards Creek .jpg","Ocean Park is part of Old Orchard Beach and is a popular tourist beach. A beach cleaning vehicle is used for raking the sand, started on 05/19/2023, ends after Labor Day, and is cleaned in the mornings. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. This beach is located within Saco Bay, which is a part of the Gulf of Maine. Goosefare Brook is right along side this survey site and is a tidal creek that empties into Saco Bay. There are strong currents coming in and out with the tides in this area, which causes constant sand movement, growing sand areas, and erosion. "
